id	collectible	slug	classId	multiClassIds	minionTypeId	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage	keywordIds	duels
46432	1	"46432-murmuring-elemental"	8	[]	18	4	1004	3	"Hideaki Takamura"	1	1	2	"메아리치는 정령"	"<b>전투의 함성:</b> 이번 턴의 내 다음 <b>전투의 함성</b> 능력이 2번 발동합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a3b72882832c1a273ff06178e8d19fe860d35272b9099a732206e60f068135d1.png"	""	"경고했다! 난 브란정하노라!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2fcee4039d01d280a72a6dbaa0d0a0df6a80e61aa04a3bfaaa5168a90e4a8f4e.jpg"	[8]	{"relevant":true,"constructed":true}
54278	1	"54278-quicksand-elemental"	12	[]	18	4	1158	3	"James Ryman"	2	3	2	"모래수렁 정령"	"<b>전투의 함성:</b> 이번 턴에 모든 적 하수인에게 공격력을 -2 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f9dddbae9a2c68b5a8ddd450a2401af744b37bbfeced34f8549f4cf909997950.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/edc127af912758b4eeb6bd3ca532ba4f990e184e30bcd63034c3c4fc27b860ba.png"	"헤어나올 수 없는 매력을 가졌습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b7df759a606886001b865f849fc215f2743274aa06e5ef44dc34dd770bfce88e.png"	[8]	{"relevant":true,"constructed":true}
53967	1	"53967-sandstorm-elemental"	8	[]	18	4	1158	1	"Konstantin Turovec"	2	2	2	"모래폭풍 정령"	"<b>전투의 함성:</b> 모든 적 하수인에게 피해를 1 줍니다. <b>과부하:</b> (1)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8886cce6dfb108af3d975e620da4f746e3c5fbc070918d6b60b0c3ff62ec0ffb.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2a1927aa5ab638028063e994f2642facc49ad3b644e916878ce7ba22d0c0d3c0.png"	"더욱 치명적인 미세 먼지 폭풍 정령도 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ba24b197956981419ae63dcca41cbf7fefb8c97989434a7d1fac6aebf157d0f7.png"	[8,14]	{"relevant":true,"constructed":true}
72931	1	"72931-mothership"	12	[]	17	4	1658	3	"Arthur Bozonnet"	4	5	6	"모선"	"<b>속공</b>, <b>죽음의 메아리:</b> 비용이 (3) 이하인 무작위 기계 둘을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3647a925e5cebef6ee22f30ee329d941b6219129e2c26c9199dc85b643e082a1.png"	""	"바다소를 납치하고 미스터리 서클을 남긴다고 알려져 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/60ca2e160ef0ae0e0d8e249f12877d8bd6e2465c1d6924b737b4cc19c28955af.png"	[12,53]	{"relevant":true,"constructed":true}
79742	1	"79742-incriminating-psychic"	6	[]	24	4	1691	1	"Zoltan Boros"	6	2	4	"몰아붙이는 초능력자"	"<b>도발</b>, <b>죽음의 메아리:</b> 상대편의 손에서 무작위 카드를 복사하여 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aee2bba02e5a71c30d0a5c1c6d34d3b8751798aab66f24ca1d94e64bf0f60a69.png"	""	"좋은 소식입니다. 카자쿠스의 진짜 정체를 알고 있답니다! 나쁜 소식: 카자쿠스가 여기 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/04ac723e4e27be76fdf4b7bbfec9fa0526af03fbb081bd357ec244615299a6a2.png"	[1,12]	{"relevant":true,"constructed":true}
53791	1	"53791-tomb-warden"	10	[]	17	4	1158	3	"Phil Saunders"	6	3	8	"묘실 감시자"	"<b>도발</b>, <b>전투의 함성:</b> 이 하수인을 복사하여 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dfebc2dcfef5c1ffcf1cee06a1c360c8a72a74301bb84167afdbf37813ac7c6f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bc121a9413358e240f0e910fe2c5ee32531384021679c15475be6a4431bcf70f.png"	"고대의 복사기라고도 불립니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d294484e0a47cc64b98cd6d006e75ba2f9f3813ea5823c3bae816a54e8ac0bc5.png"	[1,8]	{"relevant":true,"constructed":true}
2884	1	"2884-tomb-pillager"	7	[]	11	4	20	1	"Dave Allsop"	4	6	4	"묘실 도굴꾼"	"<b>죽음의 메아리:</b> 동전을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/affe62393075b44ee22a1b50e55733ac4bdbded3103db6b186f9d74cb9e9b6a1.png"	""	"길드가 해체된 후, 같이 묘실을 탐험할 사람이 없어서 비뚤어졌습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1265f93d457e05945ae0298357238d7dda190381d2c631e15d82a5a8ccfa3c1e.png"	[12]	{"relevant":true,"constructed":true}
85046	1	"85046-crypt-keeper"	2	[]	11	4	1776	1	"Vladimir Kafanov"	6	4	8	"묘지 파수병"	"<b>도발</b>, 내 방어도만큼 비용이 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d232105eadaa8a0c5c0315e43c1fd8134fe75537ba3584ebc77c0ca26c9d5076.png"	""	"묘지 파수병 하나당 맡아야 하는 묘지는 몇 개가 적절할까요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f979905f2500bede680f67f952ecf9f430257c571ccfa5d5edaafc65253b362b.png"	[1]	{"relevant":true,"constructed":true}
61426	1	"61426-stage-hand"	10	[]	17	4	1466	1	"Ivan Fomin"	2	3	2	"무대 도우미"	"<b>전투의 함성:</b> 내 손에 있는 무작위 하수인에게 +1/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0f725d124fbbed8febf38d640da383576edbc330a496a2252958874671aa31f1.png"	""	"관객들이 자꾸 소품을 건드려서 직접 들고 다니기로 했습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/11e28223a7d14feb53ad43c9454b9fc7be78886d358448863aedd7f643291455.png"	[8]	{"relevant":true,"constructed":true}
2919	1	"2919-tomb-spider"	12	[]	20	4	20	1	"Turovec Konstantin"	3	3	4	"무덤 거미"	"<b>전투의 함성:</b> 야수를 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6ca93041c9ac7f389ccb87e0eefa5344be7d2f50245306235a687237a6a5cc1e.png"	""	"묘실 거미의 먼 친척입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/871604444fd9710c919e0099b802795a6f42270b870553b7833c750d5e94b00f.jpg"	[8,21]	{"relevant":true,"constructed":true}
42781	1	"42781-tomb-lurker"	12	[]	11	4	1001	4	"Arthur Bozonnet"	3	5	5	"무덤 잠복꾼"	"<b>전투의 함성:</b> 이번 게임에서 죽은 무작위 <b>죽음의 메아리</b> 하수인을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ecad34ac34cf0c436c0358ae98836a68516e5f816e24e105002dc18ad8599a01.png"	""	"모든 무덤에서 노닥거리지만, 존재감은 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a2569d480fe8bb450f3295f49f5edaff40f4886cf81ec720467a0466e0a1cd9a.png"	[8,12]	{"relevant":true,"constructed":true}
73721	1	"73721-wayward-sage"	14	[]	92	4	1658	4	"Angelina Chernyak"	2	2	2	"무법의 현자"	"<b>추방자:</b> 내 손에서 가장 왼쪽과 오른쪽에 있는 카드의 비용이 (1) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c7a4baeb893593dffe4b0b7b66cc963b25d8b4650b8c47ef89842a633268dd6e.png"	""	"현자의 시간이 오면 평화가 찾아오고 분노가 사그라들 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dad16b9b46feba7cf65dafa5d8be1425c806614c21821c1bfd8bded890e78e1d.png"	[86]	{"relevant":true,"constructed":true}
1182	1	"1182-ironfur-grizzly"	12	[]	20	4	1635	2	"Lars Grant-West"	3	3	3	"무쇠가죽 불곰"	"<b>도발</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0207216d7dafca531e018a703d1bb6109095c19fbf82a6f87b7840ca029d8e20.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/914dd3f799a6bc23121088ee1304b8ae63ab893bf7aaf2b2cf1b0bbd29e5b054.png"	"\"불곰 가죽 1/10\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b1b09e5e2339211a50d5db00eeb28500530689347d4f62daf56cac091ca40c41.png"	[1]	{"relevant":true,"constructed":true}
290	1	"290-ironbeak-owl"	12	[]	20	4	3	1	"Trevor Jacobs"	1	2	3	"무쇠부리 올빼미"	"<b>전투의 함성:</b> 하수인을 <b>침묵</b>시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/041335b9e1835d55a9fbe43ec082cb08571a9a4270968cfac364c8414879abc1.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d7cf2f3f7aaf4c98608524e24a9a21916f67f49ad0f04dd5920520c54c43f150.png"	"그들의 날갯짓은 조용하지만 울음소리는... 일단 조용함과는 거리가 멉니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/840af6451db8a74bfcd7681b209a7af2870d5de1ece97b2c44ef443a5f41db40.png"	[8,15]	{"relevant":true,"constructed":true}
72648	1	"72648-rainbow-glowscale"	12	[]	92	4	1658	1	"Vladimir Kafanov"	3	2	2	"무지개 반짝비늘"	"<b>주문 공격력 +1</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cc7c2d6df7196705ddf57c344eed31792f07e1c1309e5f892809a79daa38c63c.png"	""	"비전, 지옥, 화염, 냉기, 신성, 자연, 암흑 주문 공격력 +1이라고 말하는 게 더 있어 보인다네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6a36974c7e1cdddc1ce9d98d78698934f61f7ffb66158210b58c14edd99568f4.png"	[2]	{"relevant":true,"constructed":true}
54020	1	"54020-anka-the-buried"	7	[]	11	4	1158	5	"Paul Mafayon"	5	5	5	"묻힌 자 안카"	"<b>전투의 함성:</b> 내 손에 있는 모든 <b>죽음의 메아리</b> 하수인을 비용이 (1)인 1/1 하수인으로 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1725d6a01e48aef948d5e50e1c807510530f091dd60dca9ee240ac74b3a3857f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/26358037cf7e80de23d2053ad57a4f5e71c9a247e32da1b0c12a738c838c7caf.png"	"\"낯이 익은데, 내 첫 번째 장례식 때 오지 않았나?\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e2d57b6fa16eee92a6ee31916adfcd25625a0523501751140d5d7be726b0b625.png"	[8,12]	{"relevant":true,"constructed":true}
63357	1	"63357-water-moccasin"	7	[]	20	4	1525	1	"Daren Bader"	5	2	3	"물 늪살무사"	"<b>은신</b>, 내 전장에 다른 하수인이 없으면, <b>독성</b>을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f91f159436292e9ffd213b776d6cfabb9fa4d118053e016279d5dd6d0c819bc4.png"	""	"방수가 되는 신발을 살 때, 독도 막아주는지 꼭 확인하세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2053fa7e3ed61e9d99041cf4250cc88390bee513bfe8379921bc5b3db2901be7.png"	[6,32]	{"relevant":true,"constructed":true}
395	1	"395-water-elemental"	4	[]	18	4	1635	2	"John Avon"	6	3	4	"물의 정령"	"이 하수인에게 피해를 받은 캐릭터는 <b>빙결</b> 상태가 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/601513a84d3ac2d63e090540408f900941a5194155d1e0205a950d7669acf773.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c7a5a8852db161eb9d91cfaad9f0fe3aefe48fdb5d8ec5540d3b9f8df78e8fe4.png"	"물의 정령을 파티에 초대하면... 찬물 같은 걸 끼얹나?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/04b6041de2219af8b4929fd1fbfc514078a840b74ed17efdf3381946eb0bcd83.png"	[10]	{"relevant":true,"constructed":true}
73792	1	"73792-slithering-deathscale"	12	[]	92	4	1658	4	"Arthur Gimaldinov"	9	5	7	"미끄러운 죽음비늘"	"<b>전투의 함성:</b> 내 손에 있을 때 주문을 셋 시전했으면, 모든 적에게 피해를 3 줍니다. <i>( 남음!)</i> <i>(달성!)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/13b6882936da395cbca2a382bb8556b1be93a85fde3d644b3161fd4a47132be5.png"	""	"거수 하수인들은 미끌미끌 아야비늘로 알고 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/be25825637cd233f909a532cc391f44b1c4d602252563d83e4804d62dc7f2c44.png"	[8]	{"relevant":true,"constructed":true}
1783	1	"1783-mad-scientist"	12	[]	11	4	12	1	"James Ryman"	2	2	2	"미치광이 과학자"	"<b>죽음의 메아리:</b> 내 덱에 있는 <b>비밀</b>을 시전합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9c1f7649fbce6fe52e076ecb668826af53e41aff33cc1bad2c2c226188a21113.png"	""	"어머니는 마법사나 흑마법사가 되길 바랐지만, 그는 결국 아버지의 뒤를 이어 과학자가 되었답니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e27e744899416f5534171854ae32796ac9a8e9327d67f2465eed2ca20ba17a6c.png"	[5,12]	{"relevant":true,"constructed":true}
43463	1	"43463-wax-elemental"	12	[]	18	4	1004	1	"Steve Prescott"	2	0	1	"밀랍 정령"	"<b>도발</b> <b>천상의 보호막</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2886dc5bdb72df980a726883daea02640bd884f04317243c63210a83802e413f.png"	""	"심지가 굳은 적에게 특히 약하다고 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/71a76b81bc60f6275ed8e688480872b5b99eff015d58df69b62e9243f57af60c.jpg"	[1,3]	{"relevant":true,"constructed":true}
921	1	"921-jungle-panther"	12	[]	20	4	3	1	"Jaemin Kim"	2	4	3	"밀림 표범"	"<b>은신</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/121eb496d180a65e3c22e68a53e388a07034d93860c4ecf2d28cc7855a2424d8.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/18ca8598e64e07f6957e04caacc5dd114733933e2992a3237810c9d08687c4e7.png"	"가시덤불 골짜기는 아름답습니다. 등 뒤에 항상 누군가 있다는 걸 빼면요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f3a5c6ee9d1b50d0a6afb206d57ac00d0069b8f13e76d81312a2b6b44188a62c.png"	[6]	{"relevant":true,"constructed":true}
32	1	"32-alakir-the-windlord"	8	[]	18	4	3	5	"Raymond Swanland"	6	3	8	"바람의 군주 알아키르"	"<b>질풍, 돌진, 도발, 천상의 보호막</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bd676b42bc118b8e935c6f174fc08a99c633758a2689a214cbd4fcdc4a927077.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/838487bce9b7246778d5a569e4d578a75b511efea4a58ef2fb215861bf7c9d44.png"	"정령 군주 넷 중에 가장 약합니다. 그리고 나머지 셋이 그 사실을 확실하게 각인시키죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7b480b37e82db941960fbb6749574d1a8e74b3cfa2768a8a236f77fdcf78b93e.png"	[1,3,4,11]	{"relevant":true,"constructed":true}
80019	1	"80019-brittleskin-zombie"	12	[]	11	4	1776	1	"Vlad Botos"	3	4	3	"바스락피부 좀비"	"<b>죽음의 메아리:</b> 상대편의 턴이면, 적 영웅에게 피해를 3 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/978cbf71693a7fd8f8b5b26acf8f15691bc3911d3cef626c362c5916090a5ded.png"	""	"유리 같은 뼈와 종이 같은 피부를 가지고 태어났습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f2572e934717135163fc9592144d290730de2e98fb7531ae82de4f97adc90683.png"	[12]	{"relevant":true,"constructed":true}
60916	1	"60916-rock-rager"	12	[]	18	4	1466	1	"Vladimir Kafanov"	1	5	2	"바위 광전사"	"<b>도발</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/62f6a05de8f75bb3be5d0662d2856c2e2a375aa798c42e1cc3df4ac47a3046e7.png"	""	"가위바위보를 연패하자 특이점이 온 바위정령입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/17c3695f5dc42650a533e9b4718cb4c76d57330447b54ef1c01a89b753acb65b.png"	[1]	{"relevant":true,"constructed":true}
41245	1	"41245-rockpool-hunter"	12	[]	14	4	27	1	"Alex Horley Orlandelli"	3	2	2	"바위웅덩이 사냥꾼"	"<b>전투의 함성:</b> 아군 멀록에게 +1/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/355d5882cfd8f8f6bf80a9917db86147a99e1f462dc87ec8118350d9d1e5506b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/90564a5387b7a61e813c5076dc74193a572112470b37061880da842e555c3349.png"	"게살을 좋아합니다. 게는 무서워합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0d394347e59a96690fd15058f522691e6982d5167bce5f2a578fba5ce63b7996.png"	[8]	{"relevant":true,"constructed":true}
70295	1	"70295-clawfury-adept"	2	[]	20	4	1626	1	"Clint Cearley"	3	2	2	"발톱분노 숙련자"	"<b>전투의 함성:</b> 이번 턴에 다른 모든 아군 캐릭터에게 공격력을 +1 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2a66617ab69a8cee02d657fab7fe0acfe0168852394e825d71919ddc3ea2d8d6.png"	""	"서투른 발톱분노는 사용자를 다치게 할 뿐입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9993bec324aebf9b3c4c0f211fd54fd3d91bf5307ddade7602685b1edc261cbe.png"	[8]	{"relevant":true,"constructed":true}
75876	1	"75876-dispossessed-soul"	12	[]	11	4	1691	3	"Angelica Alieva"	5	4	4	"방황하는 영혼"	"<b>전투의 함성:</b> 내 전장에 장소가 있으면, 내 덱에서 카드를 <b>발견</b>해서 복사해옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f8ab6d780138d6ad99490fd9702369d1886a210828a32d80a0c31a83f917df06.png"	""	"사망한 사실을 알게 된 순간, 큰 충격에 빠졌습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d6e64d0194a071682dd5307bbad2b09b3f93fb902d4ff609c658da3c150fe215.png"	[8,21]	{"relevant":true,"constructed":true}
2014	1	"2014-king-of-beasts"	3	[]	20	4	13	3	"Seamus Gallagher"	5	1	3	"백수의 왕"	"<b>도발</b>, 내 다른 야수 하나당 공격력을 +1 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a040a19209f1c9fda67c5bddf728246c343c5f48b2683b9431055f24c8c30225.png"	""	"당연하지만 10년째 집에서 놀고 계신 우리 삼촌을 말하는 게 아닙니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7e942be444f1b53a72870776e72f4c99d8ffc2b51e22243a0576af5b5771cab5.png"	[1]	{"relevant":true,"constructed":true}
85651	1	"85651-banshee"	12	[]	11	4	1776	3	"Alex Stone"	1	2	1	"밴시"	"<b>죽음의 메아리:</b> 무작위 아군 언데드에게 +2/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dffae0fe1b00c49b8bd1a5826d3e4f1c11d195155c1ad6f05104609019db7d72.png"	""	":O"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dd3a64947f40335b3e051c447f93a5c4b52b7d530e54594c58083daf1d9a2cbd.png"	[12]	{"relevant":true,"constructed":true}
79556	1	"79556-defense-attorney-nathanos"	3	[]	11	4	1691	5	"Arthur Bozonnet"	4	5	6	"변호사 나타노스"	"<b>전투의 함성:</b> 이번 게임에서 죽은 아군 <b>죽음의 메아리</b> 하수인을 <b>발견</b>합니다. 그 하수인의 <b>죽음의 메아리</b>를 얻고 발동시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/852575ce48c4404160170c223f885a359d17a89f501bc0b9d0b552a3048be0eb.png"	""	"\"존경하는 재판장님. 제 의뢰인은 단지 새로운 가지치기 기법을 시도했던 것뿐입니다!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/946b6981c0db91e6caac11da3708d1a4680a1f8ceb956b6c569f29a9d3ac2cc5.png"	[8,12,21]	{"relevant":true,"constructed":true}
39034	1	"39034-shifting-shade"	6	[]	11	4	21	3	"Tyler Walpole"	3	4	4	"변화무쌍한 망령"	"<b>죽음의 메아리:</b> 상대편의 덱에서 카드를 복사하여 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aa3bb5bb42cb5dda024f8a98ea27e64ab318bd7b64e18fc9c96c0b38d207568e.png"	""	"그늘에 있으면 시원하긴 하지만, 쥐도 새도 모르게 사라질 수도 있다는 걸 명심하세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/165dc8ebfca24f05b3ea6322fa07d18f53f7247fe53adff2902230de4dcebba2.png"	[12]	{"relevant":true,"constructed":true}
72583	1	"72583-treasure-guard"	12	[]	92	4	1658	1	"Zoltan Boros"	5	1	3	"보물 경비병"	"<b>도발</b>, <b>죽음의 메아리:</b> 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d6bc434edb27fe15d237d8fc600a7a80088aef376e803ba4685f04acf5d9c912.png"	""	"진정한 보물은 모험 중에 만난 나가였다는 사실, 깨달으셨나요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c37bc0ee33f78780342b209cb0052167ff0d5d2ae8b0b6b12022aa8ec54e5495.png"	[1,12]	{"relevant":true,"constructed":true}
43507	1	"43507-hoarding-dragon"	12	[]	24	4	1004	1	"Hideaki Takamura"	6	5	4	"보물을 지키는 용"	"<b>죽음의 메아리:</b> 상대편에게 동전을 2개 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/85a6cbeac48aafd931f76bfcd10ab24c8e6feb5722676bebfc9f7e0853d2ce31.png"	""	"자기 몫의 동전도 두 개 챙겨 놨습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/033f5aa15a7d52e0e4077ab62759450cd492d8d4cc93a9cb15ae05f7826e9ad5.jpg"	[12]	{"relevant":true,"constructed":true}
2901	1	"2901-jeweled-scarab"	12	[]	20	4	20	1	"Jaemin Kim"	1	1	2	"보석 박힌 딱정벌레"	"<b>전투의 함성:</b> 비용이 3인 카드를 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/262719e1d1a47bc75ae2c58f67621481c9ecd0f7461865b7805aa625aa1e80e5.png"	""	"강력 접착제만 있으면 무엇이든 가능하죠!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/256d5249dde74c1e6b08df084e78fbce283e3a084b9af115366b02a11e9fdcc1.png"	[8,21]	{"relevant":true,"constructed":true}
41353	1	"41353-jeweled-macaw"	3	[]	20	4	27	1	"James Ryman"	2	1	1	"보석 박힌 앵무"	"<b>전투의 함성:</b> 무작위 야수를 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/387593facb23ec36f620ecd94fece75d41472004262f110edc08459d8209e730.png"	""	"정말로 보석이 박힌 건 아닙니다. 고블린들이 실망하는 눈치더군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b48c52b072e283762c0507b0ee2d8eb940ba5d3adbcd23512b125a07ba3fb671.png"	[8]	{"relevant":true,"constructed":true}
70225	1	"70225-tower-sergeant"	12	[]	11	4	1626	1	"Juyoung Oh"	4	4	4	"보초탑 수호병"	"<b>전투의 함성:</b> 내 전장에 다른 하수인이 둘 이상 있으면, +2/+2를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/69d6565d03d6b53cd8912abc602a585173f02607f2730f61129cc27585f362dd.png"	""	"알터랙에서 가장 멋진 투구를 가졌습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/93398b2aa551e70af303d92d657306d7b63d64011d2a7e6363b79ffd0fce2e41.png"	[8]	{"relevant":true,"constructed":true}
